Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:58:45	23:58:45	00:00:00	
03. Exalt KPC Pit A -----!	Host is alive	23:58:41	23:52:10	00:06:30	
04. Exalt KPC Pelangi Camp	Host is alive	23:58:38	23:57:04	00:01:33	
05. Switch KPC 15K	Host is alive	23:58:45	23:57:12	00:01:32	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:58:45	23:58:45	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:58:45	23:58:45	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00:13:40	1 day 00:13:40	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:58:45	23:58:45	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:58:45	23:58:45	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:58:45	23:58:45	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:58:44	23:58:44	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:58:44	23:42:27	00:16:16	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:58:43	23:41:18	00:17:24	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:58:42	23:16:25	00:42:17	
21. Link TBTS Inul Middle	Host is alive	23:58:45	23:40:51	00:17:54	
22. Link TBTS Galaxy	Host is alive	23:58:45	23:58:45	00:00:00	
23. Link TBTS Lignite	Host is alive	23:58:44	23:41:16	00:17:27	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:58:31	23:16:43	00:41:47	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:58:45	23:58:45	00:00:00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:58:44	23:41:16	00:17:27	
27. Link Backup Nokia Lignite to Middle	Host is alive	23:58:35	23:41:23	00:17:11	
Genset CH 15000	Host is alive	23:57:00	23:56:10	00:00:49	

