Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\NEC_MKN_KPC-Link\
12.1 NEC 15K via MKN	Host is alive	23.57.24	23.57.24	00.00.00	
12. NEC 15K	Host is alive	23.54.00	23.54.00	00.00.00	
11.1 NEC LBTT via MKN	Host is alive	23.57.26	23.57.26	00.00.00	
11. NEC LBTT	Host is alive	23.54.00	23.54.00	00.00.00	
10. NEC PNS	Host is alive	23.57.28	23.56.21	00.01.07	
09. NEC PTH	Host is alive	23.54.00	23.54.00	00.00.00	
08. NEC Bintang	Host is alive	23.53.58	23.29.15	00.24.43	
07. NEC Surya	Host is alive	23.54.02	23.54.02	00.00.00	
06. NEC Lignite	Host is alive	23.53.58	23.29.18	00.24.40	
05. NEC Middle	Host is alive	23.53.58	23.29.19	00.24.39	
04. NEC Farnorth	Host is alive	23.53.58	23.29.18	00.24.40	
03. NEC AB	Host is alive	23.53.58	23.29.18	00.24.40	
02. NEC Harapan	Host is alive	23.54.00	23.54.00	00.00.00	
01. NEC M5	Host is alive	23.54.01	23.54.01	00.00.00	

