Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.52.48	20.06.20	03.46.28	
02. Switch KPC LBTT	Host is alive	23.52.49	19.51.20	04.01.29	
04. Exalt KPC Pelangi Camp	Host is alive	23.52.48	20.01.20	03.51.28	
05. Switch KPC 15K	Host is alive	23.52.52	20.01.19	03.51.33	
10. Link Metro MKN Jakarta-----!	Host is alive	23.54.58	23.54.58	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.54.27	20.06.17	03.48.09	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.54.28	20.06.17	03.48.10	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.54.30	20.06.19	03.48.10	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.54.30	20.06.20	03.48.09	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.54.30	20.06.20	03.48.09	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.54.30	20.06.20	03.48.09	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.54.30	20.06.22	03.48.07	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.54.30	20.06.22	03.48.07	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.54.30	20.06.21	03.48.08	
21. Link TBTS Inul Middle	Host is alive	23.54.30	20.06.22	03.48.07	
22. Link TBTS Galaxy ( switch )	Host is alive	23.54.28	20.06.33	03.47.54	
23. Link TBTS Lignite	Host is alive	23.54.30	20.06.22	03.48.07	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.54.27	20.06.19	03.48.07	
27. Link Backup Nokia Middle toLignite	Host is alive	23.54.34	20.06.24	03.48.09	
28. Link NEC AB-to-BIG	Host is alive	23.55.18	20.05.28	03.49.49	
29. Link NEC BINTANG-to-AB	Host is alive	23.55.21	20.05.22	03.49.58	
30. Link NEC AB-to-FN	Host is alive	23.55.33	20.05.37	03.49.55	
31. Link NEC FN-to-AB	Host is alive	23.55.33	20.05.40	03.49.52	
32. Link NEC HT to AB	Host is alive	23.55.20	20.05.33	03.49.46	
33. Link NEC AB to HT	Host is alive	23.55.36	20.05.40	03.49.55	
Genset CH 15000	Host is alive	23.54.32	20.06.22	03.48.09	

