Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	1 day 00.03.18	23.10.14	00.53.03	
02. Switch KPC LBTT	Host is alive	1 day 00.03.23	23.32.51	00.30.31	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00.03.19	23.40.47	00.22.31	
05. Switch KPC 15K	Host is alive	1 day 00.03.18	23.40.45	00.22.32	
10. Mail Server MKN	Host is alive	1 day 00.03.22	1 day 00.03.22	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	1 day 00.03.24	1 day 00.03.24	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	1 day 00.03.22	1 day 00.03.22	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00.03.24	1 day 00.03.24	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	1 day 00.03.24	1 day 00.03.24	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	1 day 00.03.24	1 day 00.03.24	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00.03.22	1 day 00.03.22	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	1 day 00.03.22	1 day 00.03.22	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	1 day 00.03.23	1 day 00.03.23	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	1 day 00.03.22	1 day 00.03.22	00.00.00	
21. Link TBTS Inul Middle	Host is alive	1 day 00.03.24	23.58.16	00.05.07	
22. Link TBTS Galaxy ( switch )	Host is alive	1 day 00.03.03	1 day 00.03.03	00.00.00	
23. Link TBTS Lignite	Host is alive	1 day 00.03.24	23.58.16	00.05.07	
26. Link Backup Nokia Lignite to Middle	Host is alive	1 day 00.03.05	23.57.58	00.05.07	
27. Link Backup Nokia Middle toLignite	Host is alive	1 day 00.02.59	23.57.51	00.05.07	
28. Link NEC AB-to-BIG	Host is alive	23.59.42	23.59.42	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	23.59.38	23.59.38	00.00.00	
30. Link NEC AB-to-FN	Host is alive	23.59.39	23.59.39	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.59.46	23.08.46	00.50.59	
32. Link NEC HT to AB	Host is alive	23.59.41	23.59.41	00.00.00	
33. Link NEC AB to HT	Host is alive	23.59.40	23.59.40	00.00.00	
Genset CH 15000	Host is alive	1 day 00.03.22	23.58.14	00.05.07	

