Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.57.42	23.26.16	00.31.26	
02. Switch KPC LBTT	Host is alive	23.57.51	23.26.58	00.30.52	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.51	23.28.34	00.29.16	
05. Switch KPC 15K	Host is alive	23.57.51	23.34.24	00.23.27	
10. Mail Server MKN	Host is alive	23.57.40	23.57.40	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.57.44	23.56.53	00.00.51	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.57.43	23.56.09	00.01.34	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.57.40	23.57.00	00.00.40	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.57.40	23.56.35	00.01.05	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.57.43	23.57.01	00.00.42	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.57.43	23.57.24	00.00.18	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.57.42	23.57.33	00.00.08	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.57.42	23.57.23	00.00.18	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.57.42	23.57.20	00.00.22	
21. Link TBTS Inul Middle	Host is alive	23.57.55	23.42.33	00.15.22	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.42	23.56.55	00.00.47	
23. Link TBTS Lignite	Host is alive	23.57.53	23.49.39	00.08.14	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.57.53	23.50.39	00.07.14	
27. Link Backup Nokia Middle toLignite	Host is alive	23.57.55	23.50.19	00.07.36	
28. Link NEC AB-to-BIG	Host is alive	23.56.53	23.55.10	00.01.42	
29. Link NEC BINTANG-to-AB	Host is alive	23.57.05	23.55.30	00.01.35	
30. Link NEC AB-to-FN	Host is alive	23.57.03	23.55.48	00.01.14	
31. Link NEC FN-to-AB	Host is alive	23.57.08	23.13.48	00.43.20	
32. Link NEC HT to AB	Host is alive	23.57.11	23.55.20	00.01.50	
33. Link NEC AB to HT	Host is alive	23.57.10	23.55.40	00.01.30	
Genset CH 15000	Host is alive	23.57.56	23.39.35	00.18.21	

