Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	21.29.26	21.19.08	00.10.18	
02. Switch KPC LBTT	Host is alive	21.29.17	21.23.40	00.05.37	
04. Exalt KPC Pelangi Camp	Host is alive	21.29.30	21.29.22	00.00.07	
05. Switch KPC 15K	Host is alive	21.29.25	21.14.02	00.15.23	
10. Link Metro MKN Jakarta-----!	Host is alive	21.29.39	21.29.39	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	21.29.43	21.29.43	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	21.29.43	21.29.43	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	21.29.41	21.29.41	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	21.29.41	21.29.41	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	21.29.33	21.29.33	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	21.29.41	21.29.41	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	20.44.03	19.41.34	01.02.29	
19. ALU 15000                 Oncall Telco BGL	Host is alive	21.29.32	21.29.32	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	21.29.32	21.29.32	00.00.00	
21. Link TBTS Inul Middle	Host is alive	21.29.32	21.29.32	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	21.29.30	21.29.30	00.00.00	
23. Link TBTS Lignite	Host is alive	21.29.42	21.29.42	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	21.29.37	21.29.37	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	21.29.29	21.29.29	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	21.25.35	21.25.35	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	21.26.01	21.26.01	00.00.00	
30. Link NEC AB-to-FN	Host is alive	21.25.46	21.25.46	00.00.00	
31. Link NEC FN-to-AB	Host is alive	21.25.45	21.25.45	00.00.00	
32. Link NEC HT to AB	Host is alive	21.25.43	21.25.43	00.00.00	
33. Link NEC AB to HT	Host is alive	21.25.36	21.25.36	00.00.00	
Genset CH 15000	Host is alive	21.29.43	21.29.43	00.00.00	

