Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	10.00.46	10.00.46	00.00.00	
02. Switch KPC LBTT	Host is alive	10.00.52	09.55.47	00.05.05	
04. Exalt KPC Pelangi Camp	Host is alive	10.00.56	09.55.56	00.05.00	
05. Switch KPC 15K	Host is alive	10.01.00	09.55.55	00.05.05	
10. Mail Server MKN	Host is alive	10.00.46	10.00.46	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	10.00.46	10.00.46	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	10.00.46	10.00.46	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	10.00.46	10.00.46	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	10.00.46	10.00.46	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	10.00.46	10.00.46	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	10.00.46	10.00.46	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	10.00.46	10.00.46	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	10.00.46	10.00.46	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	10.00.46	10.00.46	00.00.00	
21. Link TBTS Inul Middle	Host is alive	10.01.00	10.01.00	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	10.00.47	10.00.47	00.00.00	
23. Link TBTS Lignite	Host is alive	10.00.58	10.00.58	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	10.00.57	10.00.57	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	10.00.48	10.00.48	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	10.02.17	10.02.17	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	10.02.10	10.02.10	00.00.00	
30. Link NEC AB-to-FN	Host is alive	10.01.56	10.01.56	00.00.00	
31. Link NEC FN-to-AB	Host is alive	10.02.05	10.02.05	00.00.00	
32. Link NEC HT to AB	Host is alive	10.02.11	10.01.52	00.00.18	
33. Link NEC AB to HT	Host is alive	10.02.02	10.01.26	00.00.36	
Genset CH 15000	Host is alive	10.00.48	10.00.48	00.00.00	

