Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.59.21	23.54.16	00.05.05	
02. Switch KPC LBTT	Host is alive	23.59.31	23.29.02	00.30.29	
04. Exalt KPC Pelangi Camp	Host is alive	23.59.16	23.49.07	00.10.09	
05. Switch KPC 15K	Host is alive	23.59.27	23.39.07	00.20.19	
10. Link Metro MKN Jakarta-----!	Host is alive	23.59.22	23.59.22	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.59.21	23.59.21	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.59.22	23.59.22	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.59.22	23.59.22	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.59.22	23.59.22	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.59.22	23.59.22	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.59.22	23.59.22	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.59.23	23.59.23	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.59.23	23.59.23	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.59.22	23.59.22	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.59.13	23.43.50	00.15.23	
22. Link TBTS Galaxy ( switch )	Host is alive	23.59.24	23.59.24	00.00.00	
23. Link TBTS Lignite	Host is alive	23.59.21	23.59.21	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.59.19	23.59.19	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.59.21	23.59.21	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	23.59.34	23.59.34	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	23.59.34	23.59.34	00.00.00	
30. Link NEC AB-to-FN	Host is alive	23.59.46	23.59.46	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.59.49	23.59.49	00.00.00	
32. Link NEC HT to AB	Host is alive	23.59.42	23.59.42	00.00.00	
33. Link NEC AB to HT	Host is alive	23.59.39	23.59.39	00.00.00	
Genset CH 15000	Host is alive	23.59.21	23.59.21	00.00.00	

