Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.51.21	23.51.21	00.00.00	
02. Switch KPC LBTT	Host is alive	23.51.26	23.41.16	00.10.10	
04. Exalt KPC Pelangi Camp	Host is alive	23.51.26	23.26.01	00.25.24	
05. Switch KPC 15K	Host is alive	23.51.26	23.46.21	00.05.04	
10. Mail Server MKN	Host is alive	23.51.30	23.51.30	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.51.30	23.51.30	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.51.30	23.51.30	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.51.30	23.51.30	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.51.30	23.51.30	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.51.30	23.51.30	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.51.30	23.51.30	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.51.28	23.51.28	00.00.00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.51.29	23.51.29	00.00.00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.51.28	23.51.28	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.51.16	23.51.16	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.51.27	23.51.27	00.00.00	
23. Link TBTS Lignite	Host is alive	23.51.21	23.51.21	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.51.21	23.51.21	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.51.18	23.51.18	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	23.54.33	23.54.33	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	23.54.44	23.54.44	00.00.00	
30. Link NEC AB-to-FN	Host is alive	23.54.47	23.54.47	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.54.53	23.54.53	00.00.00	
32. Link NEC HT to AB	Host is alive	23.54.51	23.54.13	00.00.37	
33. Link NEC AB to HT	Host is alive	23.54.45	23.54.26	00.00.18	
Genset CH 15000	Host is alive	23.51.18	23.51.18	00.00.00	

