Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	No answer	1 day 00.01.29	23.56.23	00.05.05	
02. Switch KPC LBTT	Host is alive	1 day 00.01.31	23.41.11	00.20.20	
04. Exalt KPC Pelangi Camp	No answer	1 day 00.01.27	23.46.11	00.15.15	
05. Switch KPC 15K	Host is alive	1 day 00.01.21	23.35.56	00.25.24	
10. Mail Server MKN	Host is alive	1 day 00.01.21	1 day 00.01.21	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	1 day 00.01.28	1 day 00.01.28	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	1 day 00.01.27	1 day 00.01.27	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00.01.24	1 day 00.01.24	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	1 day 00.01.27	1 day 00.01.27	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	1 day 00.01.24	1 day 00.01.24	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00.01.24	1 day 00.01.24	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	1 day 00.01.22	23.56.17	00.05.04	
19. ALU 15000                 Oncall Telco BGL	Host is alive	1 day 00.01.22	23.56.17	00.05.04	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	1 day 00.01.22	23.56.17	00.05.04	
21. Link TBTS Inul Middle	Host is alive	1 day 00.01.08	1 day 00.01.08	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	1 day 00.01.16	1 day 00.01.16	00.00.00	
23. Link TBTS Lignite	Host is alive	1 day 00.01.22	1 day 00.01.22	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	1 day 00.01.21	1 day 00.01.21	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	1 day 00.01.15	1 day 00.01.15	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	23.59.47	23.59.47	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	23.59.45	23.59.45	00.00.00	
30. Link NEC AB-to-FN	Host is alive	23.59.50	23.59.50	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.59.41	23.59.41	00.00.00	
32. Link NEC HT to AB	Host is alive	23.59.52	23.59.52	00.00.00	
33. Link NEC AB to HT	Host is alive	23.59.43	23.59.43	00.00.00	
Genset CH 15000	Host is alive	1 day 00.01.24	1 day 00.01.24	00.00.00	

