Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.57.33	23.57.33	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	23.51.15	23.51.15	00.00.00	
2. Link Surya to M5	Host is alive	23.57.24	23.57.24	00.00.00	
3. Link Surya to New AB	Host is alive	23.57.27	23.57.27	00.00.00	
4. Link New AB to Surya	Host is alive	23.57.24	23.57.24	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.57.33	23.57.33	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.51.14	23.51.14	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.22	1 day 00.00.22	00.00.00	
8. Mega Shop to Farnorth	Host is alive	1 day 00.00.53	1 day 00.00.53	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.51.15	23.51.15	00.00.00	

