Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.55.31	23.55.31	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	23.57.34	23.57.34	00.00.00	
2. Link Surya to M5	Host is alive	23.55.41	23.55.41	00.00.00	
3. Link Surya to New AB	Host is alive	23.55.35	23.55.35	00.00.00	
4. Link New AB to Surya	Host is alive	23.55.35	23.55.35	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.55.31	23.55.31	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.58.55	21.31.08	02.27.47	
7. Farnorth to Mega Shop	Host is alive	23.54.11	21.30.21	02.23.50	
8. Mega Shop to Farnorth	Host is alive	23.48.22	21.30.52	02.17.30	
9. Link Surya To Liebherr Office	Host is alive	23.57.34	23.57.34	00.00.00	

