Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.57.43	23.57.43	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	23.58.13	23.58.13	00.00.00	
2. Link Surya to M5	Host is alive	23.57.43	23.57.43	00.00.00	
3. Link Surya to New AB	Host is alive	23.57.43	23.57.43	00.00.00	
4. Link New AB to Surya	Host is alive	23.57.43	23.57.43	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.57.43	23.57.43	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.58.21	23.48.20	00.10.00	
7. Farnorth to Mega Shop	Host is alive	23.59.21	23.59.21	00.00.00	
8. Mega Shop to Farnorth	Host is alive	23.57.02	12.29.51	11.27.11	
9. Link Surya To Liebherr Office	Host is alive	23.58.17	23.58.17	00.00.00	

